강원도,1.887005649717514
경기도,1.4
경상남도,1.6839080459770115
경상북도,1.6277372262773722
부산광역시,3.0
세종특별자치시,3.0
울산광역시,2.0
인천광역시,1.2424242424242424
전라남도,1.36
전라북도,1.459016393442623
충청남도,1.6453900709219857
충청북도,2.5
